Query_E_coli_index	Subject_E_coli_index	Query_length	Subject_length	Alignment_length	Query_start	Query_end	Subject_start	Subject_end	Aligned_count	Percentage_aligned	Max_score	query.start	subject.start	query.end	subject.end	total	percentage
E_coli_16S_222	4402856	1556	1446	1446	99	1544	1	1446	1446	100	1446	98	0	12	0	1446	1
E_coli_16S_222	4368268	1556	1446	1446	99	1544	1	1446	1446	100	1446	98	0	12	0	1446	1
E_coli_16S_222	4315879	1556	1446	1446	99	1544	1	1446	1446	100	1446	98	0	12	0	1446	1
E_coli_16S_222	607461	1556	1446	1446	99	1544	1	1446	1446	100	1446	98	0	12	0	1446	1
E_coli_16S_222	329810	1556	1435	1435	10	1444	1	1435	1435	100	1435	9	0	112	0	1435	1
E_coli_16S_222	322412	1556	1419	1419	53	1471	1	1419	1419	100	1419	52	0	85	0	1419	1
E_coli_16S_222	136236	1556	1418	1418	52	1469	1	1418	1418	100	1418	51	0	87	0	1418	1
E_coli_16S_222	4451306	1556	1418	1418	127	1544	1	1418	1418	100	1418	126	0	12	0	1418	1
E_coli_16S_222	366484	1556	1414	1414	58	1471	1	1414	1414	100	1414	57	0	85	0	1414	1
E_coli_16S_222	139675	1556	1411	1411	55	1465	1	1411	1411	100	1411	54	0	91	0	1411	1
E_coli_16S_222	3942937	1556	1406	1406	58	1463	1	1406	1406	100	1406	57	0	93	0	1406	1
E_coli_16S_222	4450036	1556	1403	1403	142	1544	1	1403	1403	100	1403	141	0	12	0	1403	1
E_coli_16S_222	4315380	1556	1403	1403	142	1544	1	1403	1403	100	1403	141	0	12	0	1403	1
E_coli_16S_222	4309114	1556	1389	1389	52	1440	1	1389	1389	100	1389	51	0	116	0	1389	1
E_coli_16S_222	4482591	1556	1383	1383	67	1449	1	1383	1383	100	1383	66	0	107	0	1383	1
E_coli_16S_222	4432926	1556	1378	1378	67	1444	1	1378	1378	100	1378	66	0	112	0	1378	1
E_coli_16S_222	4399562	1556	1373	1373	79	1451	1	1373	1373	100	1373	78	0	105	0	1373	1
E_coli_16S_222	4312525	1556	1368	1368	84	1451	1	1368	1368	100	1368	83	0	105	0	1368	1
E_coli_16S_222	4312529	1556	1368	1368	84	1451	1	1368	1368	100	1368	83	0	105	0	1368	1
E_coli_16S_222	4442445	1556	1368	1368	84	1451	1	1368	1368	100	1368	83	0	105	0	1368	1
E_coli_16S_222	2929847	1556	1367	1367	99	1465	1	1367	1367	100	1367	98	0	91	0	1367	1
E_coli_16S_222	2806522	1556	1363	1363	99	1461	1	1363	1363	100	1363	98	0	95	0	1363	1
E_coli_16S_222	4444074	1556	1362	1362	84	1445	1	1362	1362	100	1362	83	0	111	0	1362	1
E_coli_16S_222	4294695	1556	1362	1362	84	1445	1	1362	1362	100	1362	83	0	111	0	1362	1
E_coli_16S_222	4358294	1556	1362	1362	84	1445	1	1362	1362	100	1362	83	0	111	0	1362	1
E_coli_16S_222	4312528	1556	1362	1362	84	1445	1	1362	1362	100	1362	83	0	111	0	1362	1
E_coli_16S_222	4312526	1556	1362	1362	84	1445	1	1362	1362	100	1362	83	0	111	0	1362	1
E_coli_16S_222	4307896	1556	1362	1362	84	1445	1	1362	1362	100	1362	83	0	111	0	1362	1
E_coli_16S_222	4300640	1556	1362	1362	84	1445	1	1362	1362	100	1362	83	0	111	0	1362	1
E_coli_16S_222	4300637	1556	1362	1362	84	1445	1	1362	1362	100	1362	83	0	111	0	1362	1
E_coli_16S_222	4300635	1556	1362	1362	84	1445	1	1362	1362	100	1362	83	0	111	0	1362	1
E_coli_16S_222	4465733	1556	1362	1362	84	1445	1	1362	1362	100	1362	83	0	111	0	1362	1
E_coli_16S_222	4465735	1556	1362	1362	84	1445	1	1362	1362	100	1362	83	0	111	0	1362	1
E_coli_16S_222	4312527	1556	1361	1361	85	1445	1	1361	1361	100	1361	84	0	111	0	1361	1
E_coli_16S_222	4403490	1556	1361	1361	85	1445	1	1361	1361	100	1361	84	0	111	0	1361	1
E_coli_16S_222	4473711	1556	1359	1359	85	1443	1	1359	1359	100	1359	84	0	113	0	1359	1
E_coli_16S_222	4300639	1556	1359	1359	84	1442	1	1359	1359	100	1359	83	0	114	0	1359	1
E_coli_16S_222	4298402	1556	1359	1359	84	1442	1	1359	1359	100	1359	83	0	114	0	1359	1
E_coli_16S_222	2077776	1556	1358	1358	92	1449	1	1358	1358	100	1358	91	0	107	0	1358	1
E_coli_16S_222	572286	1556	1355	1355	84	1438	1	1355	1355	100	1355	83	0	118	0	1355	1
E_coli_16S_222	4337531	1556	1355	1355	84	1438	1	1355	1355	100	1355	83	0	118	0	1355	1
E_coli_16S_222	665265	1556	1355	1355	84	1438	1	1355	1355	100	1355	83	0	118	0	1355	1
E_coli_16S_222	4465730	1556	1351	1351	91	1441	1	1351	1351	100	1351	90	0	115	0	1351	1
E_coli_16S_222	4463787	1556	1348	1348	83	1430	1	1348	1348	100	1348	82	0	126	0	1348	1
E_coli_16S_222	4439226	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_222	4312311	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_222	4363649	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_222	4319740	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_223	330795	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_223	4329255	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_223	4170942	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_223	4415525	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_223	4474131	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_223	4368423	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_223	4355920	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_223	4333244	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_223	3895913	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_223	1655088	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_223	2961341	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_223	2280110	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_223	2444582	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_223	835310	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_223	4465667	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_223	4306230	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_223	4302297	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_223	335907	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_223	536221	1552	1539	1539	4	1542	1	1539	1539	100	1539	3	0	10	0	1539	1
E_coli_16S_223	1143856	1552	1506	1506	8	1513	1	1506	1506	100	1506	7	0	39	0	1506	1
E_coli_16S_223	365700	1552	1494	1494	28	1521	1	1494	1494	100	1494	27	0	31	0	1494	1
E_coli_16S_223	4322880	1552	1453	1451	1	1451	3	1453	1451	100	1451	0	2	101	0	1451	1
E_coli_16S_223	722417	1552	1450	1450	20	1469	1	1450	1450	100	1450	19	0	83	0	1450	1
E_coli_16S_223	647398	1552	1446	1446	97	1542	1	1446	1446	100	1446	96	0	10	0	1446	1
E_coli_16S_223	4353165	1552	1446	1446	97	1542	1	1446	1446	100	1446	96	0	10	0	1446	1
E_coli_16S_223	4357159	1552	1428	1428	115	1542	1	1428	1428	100	1428	114	0	10	0	1428	1
E_coli_16S_223	703812	1552	1411	1411	132	1542	1	1411	1411	100	1411	131	0	10	0	1411	1
E_coli_16S_223	718807	1552	1401	1401	97	1497	1	1401	1401	100	1401	96	0	55	0	1401	1
E_coli_16S_223	2126483	1552	1331	1331	212	1542	1	1331	1331	100	1331	211	0	10	0	1331	1
E_coli_16S_224	4114983	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_224	4337452	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_224	4339896	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_224	4219041	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_224	1654711	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_224	4354077	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_224	4313570	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_224	4272985	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_224	3774967	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_224	4386872	1554	1449	1449	36	1484	1	1449	1449	100	1449	35	0	70	0	1449	1
E_coli_16S_224	647398	1554	1446	1446	97	1542	1	1446	1446	100	1446	96	0	12	0	1446	1
E_coli_16S_224	4353165	1554	1446	1446	97	1542	1	1446	1446	100	1446	96	0	12	0	1446	1
E_coli_16S_224	4357159	1554	1428	1428	115	1542	1	1428	1428	100	1428	114	0	12	0	1428	1
E_coli_16S_224	361465	1554	1413	1413	51	1463	1	1413	1413	100	1413	50	0	91	0	1413	1
E_coli_16S_224	703812	1554	1411	1411	132	1542	1	1411	1411	100	1411	131	0	12	0	1411	1
E_coli_16S_224	718807	1554	1401	1401	97	1497	1	1401	1401	100	1401	96	0	57	0	1401	1
E_coli_16S_224	234942	1554	1379	1379	77	1455	1	1379	1379	100	1379	76	0	99	0	1379	1
E_coli_16S_224	4467807	1554	1367	1367	81	1447	1	1367	1367	100	1367	80	0	107	0	1367	1
E_coli_16S_224	2126483	1554	1331	1331	212	1542	1	1331	1331	100	1331	211	0	12	0	1331	1
E_coli_16S_225	4459306	1556	1358	1358	187	1544	1	1358	1358	100	1358	186	0	12	0	1358	1
E_coli_16S_225	4305572	1556	1358	1358	187	1544	1	1358	1358	100	1358	186	0	12	0	1358	1
E_coli_16S_225	4395605	1556	1358	1358	187	1544	1	1358	1358	100	1358	186	0	12	0	1358	1
E_coli_16S_225	4441735	1556	1358	1358	187	1544	1	1358	1358	100	1358	186	0	12	0	1358	1
E_coli_16S_225	4298292	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_225	4394285	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_225	4322876	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_225	4390191	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_225	4465840	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_225	4384822	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_225	4306320	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_225	4315738	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_225	4473846	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_227	1889819	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_227	2578259	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_227	4318726	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_227	647398	1556	1446	1446	99	1544	1	1446	1446	100	1446	98	0	12	0	1446	1
E_coli_16S_227	4353165	1556	1446	1446	99	1544	1	1446	1446	100	1446	98	0	12	0	1446	1
E_coli_16S_227	4357159	1556	1428	1428	117	1544	1	1428	1428	100	1428	116	0	12	0	1428	1
E_coli_16S_227	703812	1556	1411	1411	134	1544	1	1411	1411	100	1411	133	0	12	0	1411	1
E_coli_16S_227	718807	1556	1401	1401	99	1499	1	1401	1401	100	1401	98	0	57	0	1401	1
E_coli_16S_227	2126483	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_229	4439226	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_229	4312311	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_229	4363649	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_229	4319740	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_231	628438	1556	1452	1452	93	1544	1	1452	1452	100	1452	92	0	12	0	1452	1
E_coli_16S_231	4402856	1556	1446	1446	99	1544	1	1446	1446	100	1446	98	0	12	0	1446	1
E_coli_16S_231	4368268	1556	1446	1446	99	1544	1	1446	1446	100	1446	98	0	12	0	1446	1
E_coli_16S_231	4315879	1556	1446	1446	99	1544	1	1446	1446	100	1446	98	0	12	0	1446	1
E_coli_16S_231	607461	1556	1446	1446	99	1544	1	1446	1446	100	1446	98	0	12	0	1446	1
E_coli_16S_231	4451306	1556	1418	1418	127	1544	1	1418	1418	100	1418	126	0	12	0	1418	1
E_coli_16S_231	1106977	1556	1416	1416	56	1471	1	1416	1416	100	1416	55	0	85	0	1416	1
E_coli_16S_231	4450036	1556	1403	1403	142	1544	1	1403	1403	100	1403	141	0	12	0	1403	1
E_coli_16S_231	4315380	1556	1403	1403	142	1544	1	1403	1403	100	1403	141	0	12	0	1403	1
E_coli_16S_231	4309404	1556	1367	1367	83	1449	1	1367	1367	100	1367	82	0	107	0	1367	1
E_coli_16S_231	4301244	1556	1367	1367	83	1449	1	1367	1367	100	1367	82	0	107	0	1367	1
E_coli_16S_231	2929847	1556	1367	1367	99	1465	1	1367	1367	100	1367	98	0	91	0	1367	1
E_coli_16S_231	2806522	1556	1363	1363	99	1461	1	1363	1363	100	1363	98	0	95	0	1363	1
E_coli_16S_231	4439226	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_231	4312311	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_231	4363649	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_231	4319740	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_234	4357159	1554	1428	1428	115	1542	1	1428	1428	100	1428	114	0	12	0	1428	1
E_coli_16S_234	703812	1554	1411	1411	132	1542	1	1411	1411	100	1411	131	0	12	0	1411	1
E_coli_16S_234	2126483	1554	1331	1331	212	1542	1	1331	1331	100	1331	211	0	12	0	1331	1
E_coli_16S_236	628438	1552	1452	1452	91	1542	1	1452	1452	100	1452	90	0	10	0	1452	1
E_coli_16S_236	4402856	1552	1446	1446	97	1542	1	1446	1446	100	1446	96	0	10	0	1446	1
E_coli_16S_236	4368268	1552	1446	1446	97	1542	1	1446	1446	100	1446	96	0	10	0	1446	1
E_coli_16S_236	4315879	1552	1446	1446	97	1542	1	1446	1446	100	1446	96	0	10	0	1446	1
E_coli_16S_236	607461	1552	1446	1446	97	1542	1	1446	1446	100	1446	96	0	10	0	1446	1
E_coli_16S_236	4451306	1552	1418	1418	125	1542	1	1418	1418	100	1418	124	0	10	0	1418	1
E_coli_16S_236	4450036	1552	1403	1403	140	1542	1	1403	1403	100	1403	139	0	10	0	1403	1
E_coli_16S_236	4315380	1552	1403	1403	140	1542	1	1403	1403	100	1403	139	0	10	0	1403	1
E_coli_16S_236	2929847	1552	1367	1367	97	1463	1	1367	1367	100	1367	96	0	89	0	1367	1
E_coli_16S_236	2806522	1552	1363	1363	97	1459	1	1363	1363	100	1363	96	0	93	0	1363	1
E_coli_16S_236	4439226	1552	1331	1331	212	1542	1	1331	1331	100	1331	211	0	10	0	1331	1
E_coli_16S_236	4312311	1552	1331	1331	212	1542	1	1331	1331	100	1331	211	0	10	0	1331	1
E_coli_16S_236	4363649	1552	1331	1331	212	1542	1	1331	1331	100	1331	211	0	10	0	1331	1
E_coli_16S_236	4319740	1552	1331	1331	212	1542	1	1331	1331	100	1331	211	0	10	0	1331	1
E_coli_16S_237	647398	1554	1446	1446	97	1542	1	1446	1446	100	1446	96	0	12	0	1446	1
E_coli_16S_237	4353165	1554	1446	1446	97	1542	1	1446	1446	100	1446	96	0	12	0	1446	1
E_coli_16S_237	4357159	1554	1428	1428	115	1542	1	1428	1428	100	1428	114	0	12	0	1428	1
E_coli_16S_237	703812	1554	1411	1411	132	1542	1	1411	1411	100	1411	131	0	12	0	1411	1
E_coli_16S_237	718807	1554	1401	1401	97	1497	1	1401	1401	100	1401	96	0	57	0	1401	1
E_coli_16S_237	2126483	1554	1331	1331	212	1542	1	1331	1331	100	1331	211	0	12	0	1331	1
E_coli_16S_238	647398	1554	1446	1446	97	1542	1	1446	1446	100	1446	96	0	12	0	1446	1
E_coli_16S_238	4353165	1554	1446	1446	97	1542	1	1446	1446	100	1446	96	0	12	0	1446	1
E_coli_16S_238	4357159	1554	1428	1428	115	1542	1	1428	1428	100	1428	114	0	12	0	1428	1
E_coli_16S_238	703812	1554	1411	1411	132	1542	1	1411	1411	100	1411	131	0	12	0	1411	1
E_coli_16S_238	718807	1554	1401	1401	97	1497	1	1401	1401	100	1401	96	0	57	0	1401	1
E_coli_16S_238	4377675	1554	1367	1367	81	1447	1	1367	1367	100	1367	80	0	107	0	1367	1
E_coli_16S_238	4467806	1554	1367	1367	81	1447	1	1367	1367	100	1367	80	0	107	0	1367	1
E_coli_16S_238	2126483	1554	1331	1331	212	1542	1	1331	1331	100	1331	211	0	12	0	1331	1
E_coli_16S_239	2126483	1554	1331	1331	212	1542	1	1331	1331	100	1331	211	0	12	0	1331	1
E_coli_16S_240	4430963	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_240	169671	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_240	162760	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_240	4395840	1556	1464	1464	32	1495	1	1464	1464	100	1464	31	0	61	0	1464	1
E_coli_16S_240	4326642	1556	1463	1463	34	1496	1	1463	1463	100	1463	33	0	60	0	1463	1
E_coli_16S_240	1673996	1556	1463	1463	30	1492	1	1463	1463	100	1463	29	0	64	0	1463	1
E_coli_16S_240	4461632	1556	1463	1463	32	1494	1	1463	1463	100	1463	31	0	62	0	1463	1
E_coli_16S_240	4465198	1556	1461	1461	38	1498	1	1461	1461	100	1461	37	0	58	0	1461	1
E_coli_16S_240	3826058	1556	1459	1459	39	1497	1	1459	1459	100	1459	38	0	59	0	1459	1
E_coli_16S_240	2972286	1556	1459	1459	40	1498	1	1459	1459	100	1459	39	0	58	0	1459	1
E_coli_16S_240	4423917	1556	1459	1459	40	1498	1	1459	1459	100	1459	39	0	58	0	1459	1
E_coli_16S_240	2980674	1556	1454	1454	40	1493	1	1454	1454	100	1454	39	0	63	0	1454	1
E_coli_16S_240	4383350	1556	1453	1453	45	1497	1	1453	1453	100	1453	44	0	59	0	1453	1
E_coli_16S_240	4387338	1556	1453	1453	39	1491	1	1453	1453	100	1453	38	0	65	0	1453	1
E_coli_16S_240	4445707	1556	1452	1452	39	1490	1	1452	1452	100	1452	38	0	66	0	1452	1
E_coli_16S_240	4371552	1556	1452	1452	37	1488	1	1452	1452	100	1452	36	0	68	0	1452	1
E_coli_16S_240	3528311	1556	1450	1450	48	1497	1	1450	1450	100	1450	47	0	59	0	1450	1
E_coli_16S_240	4354927	1556	1449	1449	35	1483	1	1449	1449	100	1449	34	0	73	0	1449	1
E_coli_16S_240	4352155	1556	1447	1447	49	1495	1	1447	1447	100	1447	48	0	61	0	1447	1
E_coli_16S_240	4401637	1556	1446	1446	35	1480	1	1446	1446	100	1446	34	0	76	0	1446	1
E_coli_16S_240	838805	1556	1446	1446	99	1544	1	1446	1446	100	1446	98	0	12	0	1446	1
E_coli_16S_240	4334588	1556	1428	1428	117	1544	1	1428	1428	100	1428	116	0	12	0	1428	1
E_coli_16S_240	834262	1556	1426	1426	119	1544	1	1426	1426	100	1426	118	0	12	0	1426	1
E_coli_16S_240	4296471	1556	1403	1403	142	1544	1	1403	1403	100	1403	141	0	12	0	1403	1
E_coli_16S_240	4377001	1556	1403	1403	142	1544	1	1403	1403	100	1403	141	0	12	0	1403	1
E_coli_16S_240	4459306	1556	1358	1358	187	1544	1	1358	1358	100	1358	186	0	12	0	1358	1
E_coli_16S_240	4305572	1556	1358	1358	187	1544	1	1358	1358	100	1358	186	0	12	0	1358	1
E_coli_16S_240	4395605	1556	1358	1358	187	1544	1	1358	1358	100	1358	186	0	12	0	1358	1
E_coli_16S_240	4441735	1556	1358	1358	187	1544	1	1358	1358	100	1358	186	0	12	0	1358	1
E_coli_16S_240	4298292	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_240	4394285	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_240	4322876	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_240	4390191	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_240	4465840	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_240	4384822	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_240	4306320	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_240	4315738	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_240	4473846	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_241	4406028	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_241	4294601	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_241	4313929	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_241	4339264	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_241	4301861	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_241	4319386	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_241	4405015	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_241	4442238	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_241	4299138	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_241	4321322	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_241	4332426	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_241	4346762	1556	1543	1543	1	1543	1	1543	1543	100	1543	0	0	13	0	1543	1
E_coli_16S_241	4396345	1556	1521	1521	1	1521	1	1521	1521	100	1521	0	0	35	0	1521	1
E_coli_16S_241	2661034	1556	1463	1463	33	1495	1	1463	1463	100	1463	32	0	61	0	1463	1
E_coli_16S_241	4395839	1556	1462	1462	32	1493	1	1462	1462	100	1462	31	0	63	0	1462	1
E_coli_16S_241	2207438	1556	1461	1461	32	1492	1	1461	1461	100	1461	31	0	64	0	1461	1
E_coli_16S_241	4373904	1556	1456	1456	34	1489	1	1456	1456	100	1456	33	0	67	0	1456	1
E_coli_16S_241	3776595	1556	1452	1452	45	1496	1	1452	1452	100	1452	44	0	60	0	1452	1
E_coli_16S_241	3338160	1556	1451	1451	48	1498	1	1451	1451	100	1451	47	0	58	0	1451	1
E_coli_16S_241	3776598	1556	1450	1450	36	1485	1	1450	1450	100	1450	35	0	71	0	1450	1
E_coli_16S_241	4331910	1556	1449	1449	49	1497	1	1449	1449	100	1449	48	0	59	0	1449	1
E_coli_16S_241	4455697	1556	1448	1448	36	1483	1	1448	1448	100	1448	35	0	73	0	1448	1
E_coli_16S_241	2003074	1556	1448	1448	43	1490	1	1448	1448	100	1448	42	0	66	0	1448	1
E_coli_16S_241	4401889	1556	1447	1447	42	1488	1	1447	1447	100	1447	41	0	68	0	1447	1
E_coli_16S_241	2211993	1556	1446	1446	41	1486	1	1446	1446	100	1446	40	0	70	0	1446	1
E_coli_16S_241	3221903	1556	1446	1446	50	1495	1	1446	1446	100	1446	49	0	61	0	1446	1
E_coli_16S_241	231553	1556	1419	1419	53	1471	1	1419	1419	100	1419	52	0	85	0	1419	1
E_coli_16S_241	4296471	1556	1403	1403	142	1544	1	1403	1403	100	1403	141	0	12	0	1403	1
E_coli_16S_241	4377001	1556	1403	1403	142	1544	1	1403	1403	100	1403	141	0	12	0	1403	1
E_coli_16S_241	4459306	1556	1358	1358	187	1544	1	1358	1358	100	1358	186	0	12	0	1358	1
E_coli_16S_241	4305572	1556	1358	1358	187	1544	1	1358	1358	100	1358	186	0	12	0	1358	1
E_coli_16S_241	4395605	1556	1358	1358	187	1544	1	1358	1358	100	1358	186	0	12	0	1358	1
E_coli_16S_241	4441735	1556	1358	1358	187	1544	1	1358	1358	100	1358	186	0	12	0	1358	1
E_coli_16S_241	4298292	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_241	4394285	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_241	4322876	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_241	4390191	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_241	4465840	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_241	4384822	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_241	4306320	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_241	4315738	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_241	4473846	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_242	1127543	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_242	4228742	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_242	2861622	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_242	2966718	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_242	4364928	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_242	4298082	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_242	3826062	1556	1462	1462	32	1493	1	1462	1462	100	1462	31	0	63	0	1462	1
